files_repo_name,version
danielhjames/web-publisher,"""php"":""^5.6|^7"
zetta-code/doctrine-util,"""php"":""^5.6||^7"
akrabat/zend-servicemanager,"""php"":""^5.5||^7"
chacal88/zf3-intermediario,"""php"":""^5.6||^7"
localdisk/monar,"""php"":""^5.6|^7.0|^7"
inowas/inowas,"""php"":"">=7"
GustavSoftware/ORM,"""php"":""~7"
aiershou/php-helper,"""php"":"">=7"
eveseat/seat,"""php"":"">=7"
bazzline/php_component_event,"""php"":""^5.6||^7"
mineur/twitter-stream-api,"""php"":"">=7"
TazeTSchnitzel/yolo,"""php"":""~7"
codenamephp/platform.cli,"""php"":""^7"
matthiasnoback/broadway-serialization,"""php"":""^7"
Miljar/php-exif-exiftool,"""php"":""^5.6||^7"
Genmato/Core,"""php"":""~5.5.0|~5.6.0|~7"
tylercd100/monolog-mailgun,"""php"":""^5.4|^7"
VM9/fiware-orion-explorer,"""php"":""^5.6||^7"
Perfect-Web/DoctrineORMModule,"""php"":""^5.6||^7"
spatie/eloquent-sortable,"""php"":"">=7"
Zetetikos/Sklite-Modules,"""php"":""7"
xvadur01/BPIS,"		""php"":"">=5.3.7"
regnisolbap/Sylius,"""php"":""^7"
edno/baloo,"""php"":"">=7"
Ocramius/ProxyManager,"""php"":""^7"
krasilich/magento2_blog,"""php"":""~5.5.0|~5.6.0|~7"
jollyblume/YybPhpcrBundle,"""php"":""~7"
caouecs/Laravel-SirTrevorJS,"""php"":"">=7"
php-http/curl-client,"""php"":""^5.5||^7"
lishi500/iglooS,"""php"":"">=7"
temp/transcoder,"""php"":""^7"
pskuza/php_session,"""php"":""^7"
DawidMazurek/php-sentiment-analysis,"""php"":""^7"
veloxy/purl,"""php"":""7"
nisaac2fly/bulmaform,"""php"":""~5.6|~7"
asanzred/payscout,"""php"":""~5.6|~7"
FriendsOfSymfony/FOSHttpCache,"""php"":""^5.6||^7"
Kravinskiy/timetracking,"""php"":""^5.5.9|^7"
Smile-SA/EzUICronBundle,"""php"":""~7"
mweimerskirch/SonataAdminBundle,"""php"":""^5.3||^7"
tylercd100/monolog-sms,"""php"":""^5.4|^7"
sershp32/mdwiki,"""php"":""^7"
hobocta/composer,"""php"":""^5.3.3||^7"
tomilsinszki/simple_zend_chat,"""php"":""^5.6||^7"
Innmind/neo4j-dbal,"""php"":""~7"
buzzylab/controller,"""php"":"">=7"
rejinka/fluent-symfony,"""php"":"">=7"
vasildakov/layered-architecture-php,"""php"":""^5.5||^7"
gencer/migrations,"""php"":""^5.5|^7"
opis/database,"""php"":"">=7"
scripturadesign/markov,"""php"":""^5.6|^7"
value-objects/password,"""php"":""^7"
irdeltacom/enigma-server,"""php"":""^5.6.30||^7"
heiglandreas/JUnitDiff,"""php"":""^5.5||^7"
lepiaf/openpgp-php,"""php"":""^7"
AlbertMorenoDEV/Kata-Chess,"""php"":""^7"
conpago/conpago-system-contract,"""php"":"">=7"
DavidHavl/DhErrorLogging,"""php"":""^5.6||^7"
egeloen/IvorySerializerBundle,"""php"":""^5.6|^7"
q-phalcon/kernel,"""php"":"">=7"
pixelpeter/laravel5-woocommerce-api-client,"""php"":""^7"
montross50/UptimeRobotApi,"""php"":"">=5.5.9|~7"
SoureCode/CoreBundle,"""php"":""^7"
adamwojs/json-expr,"""php"":"">=7"
fruux/sabre-http,"""php"":"">=7"
Bartacus/Bartacus-Standard,"""php"":""^7"
CookieShop/core-admin-checkout,"""php"":""^5.6||^7"
isotopsweden/wp-cargo,"""php"":""^7"
jeskew/iron-php,"""php"":"">=7"
belgattitude/soluble-flexstore,"""php"":""^5.6||^7"
makasim/yadm-bundle,"""php"":"">=7"
iltar/symfony,"""php"":""^7"
Clevis/FilesUploadControl,"		""php"":"">=5.3.7"
phOnion/framework,"""php"":""^7.0||^7"
open-source-knihovna/tohu,"""php"":"">=7"
gungungggun/laravel-agent,"""php"":"">=7"
lulco/populator,"""php"":"">=7"
GooseStudio/sendowl-api,"""php"":"">=7"
Ocramius/PSR7Csrf,"""php"":""~7"
michalper/prestashop_api_client,"""php"":"">=7"
zendframework/zend-mvc,"""php"":""^5.6||^7"
cawaphp/bootstrap,"""php"":""~7"
nella/victor,"		""php"":""~5.6|~7"
kariae/KariaeAuthorizerBundle,"""php"":""^5.5.9||^7"
Seramity/Listreme,"""php"":"">=7"
danhunsaker/bcmath,"""php"":""^5.4|^7"
asterion/faker-chilean,"""php"":""^7"
tienrocker/zensdk,"""php"":""^5.5||^7"
LinioIT/mail,"""php"":"">=7"
Th3Mouk/CMSPageBundle,"""php"":""^5.3.9|^7"
zhil/atlassian-vendor-tools,"""php"":""^7"
lastzero/doctrine-active-record,"""php"":"">=7"
jolicode/GifExceptionBundle,"""php"":""~5.4|^7"
bound1ess/php-math,"""php"":"">=7"
fynas/web,"""php"":""^5.6||^7"
ARCANEDEV/GeoIP,"""php"":"">=7"
VATSIM-UK/core,"""php"":"">=7"
spatie/asset-helper,"""php"":""^5.6.0|^7"
Webiny/Amazon,"""php"":""^7"
BrutalSYS/RMQ_worker,"""php"":"">=7"
novuso/common-bundle,"""php"":"">=7"
rico1987/facetea,"""php"":""^5.6||^7"
novuso/system,"""php"":"">=7"
ibanye/qiyeweixin,"""php"":""^7"
Flexible-User-Experience/box-idiomes,"""php"":"">=7"
orchestral/kernel,"""php"":"">=7"
mhujer/yaml-sort-checker,"		""php"":""~7"
ublaboo/api-docu,"		""php"":"">=7"
ConnectHolland/sulu-block-bundle,"""php"":""^5.5|^5.6|^7"
BulgariaPHP/glagol-dsl,"""php"":""^7"
lookyman/coding-standard,"""php"":""^7"
studio666/ckan-php-manager,"""php"":"">=5.4.17"
ThrusterIO/redis-data-cacher,"""php"":"">=7"
n3vrax/dot-api,"""php"":""^7"
zendframework/zend-test,"""php"":""^5.6||^7"
Orasik/monolog-middleware,"""php"":""^5.5||^7"
sagikazarmark/SonataUserBundle,"""php"":""^5.3||^7"
ruudk/PaymentAdyenBundle,"""php"":""^5.3.2|^7"
Eventix/cache,"""php"":"">=7"
helhum/typoscript_rendering,"""php"":"">=5.3.7"
alterphp/EasyAdminExtensionBundle,"""php"":"">=7"
Sylius/Report,"""php"":""^5.6|^7"
WyriHaximus/ReactGuzzleRing,"""php"":""^5.4|^7"
jeremyworboys/cartographer,"""php"":""^7"
baruica/document-storage,"""php"":""^7"
GennadiyBilyk/Image,"""php"":""~5.5|~7"
jaideepvr/phpbundle,"""php"":"">=7"
williamborba/willer,"""php"":"">=7"
DarkaOnLine/L5-Swagger,"""php"":""^7"
orchestral/imagine,"""php"":"">=7"
boone-software/wordpress-plugin,"""php"":"">=7"
neoxygen/neo4j-neoclient,"""php"":""^5.5|^7"
Imaginaerum/magento2-module-sample-data-fr,"""php"":""~5.5.0|~5.6.0|~7"
tylercd100/laravel-notify,"""php"":""^7"
p365labs/easy-deploy-bundle,"""php"":"">=7"
goetas-webservices/soap-client,"""php"":""^5.5|^7"
ezpublishlegacy/repository-forms,"""php"":""~5.6|~7"
CorWatts/fasterscale,"""php"":"">=7"
apweb-framework/apweb-framework,"""php"":"">=7"
MetricLoop/Interrogator,"""php"":"">=7"
SocialiteProviders/Readability,"""php"":""^5.6||^7"
ChangeWindows/ChangeWindows,"""php"":"">=7"
dmitrymomot/idiormparis,"""php"":"">=5.3.7"
spekkionu/laravel-zend-acl,"""php"":"">=7"
gdbots/iam-php,"""php"":"">=7"
ant-vel/Shop,"""php"":""~7.0|~7"
neronplex/line-notifier,"""php"":"">=7"
smarthacksop/slimex,"""php"":""7"
jjriv/emogrifier,"""php"":""^5.4.0||~7.0.0||~7.1.0||~7"
Core-Tech-Labs/LAZ,"		""php"":""~5.5.9|7"
HeahDude/symfony,"""php"":""^7"
yinggaozhen/zaor-cache-orm,"""php"":"">=7"
MoT3rror/satis,"""php"":""^5.6||^7"
burdiuz/php-event-dispatcher,"""php"":"">=7"
djodjo57/athome,"""php"":""^5.5||^7"
irestful-labs/compilers,"""php"":"">=7"
agilesdesign/flasher,"""php"":""7"
php-cache/chain-adapter,"""php"":""^5.6||^7"
thecodingmachine/mvc.splash,"		""php"":"">=7"
bauhausphp/package-config,"""php"":"">=7"
fxpio/fxp-require-asset,"""php"":"">=7"
koriym/BEAR.Resource,"""php"":"">=7"
sebastianbergmann/phpcov,"""php"":""^7"
Roave/DoctrineSimpleCache,"""php"":""~7"
GawainLynch/bolt,"""php"":""^7"
PhillipMwaniki/mautic,"""php"":"">=5.3.7"
PHP-DI/Zend-Framework-Bridge,"""php"":"">=7"
artur-graniszewski/ZEUS-for-PHP,"""php"":""^5.6||^7.0||^7"
riki137/CabinBundle,"""php"":"">=7"
iGusev/IntisTelecomCandidateTest,"""php"":""~5.5|~7"
markuspoerschke/iCal,"""php"":"">=7"
Rugoals/backformer,"""php"":"">=5.2.7"
attogram/attogram,"""php"":"">=5.3.3||^7"
AltThree/Emoji,"""php"":""^7"
lashus/ivory-google-map,"""php"":""^5.6|^7"
Sobak/phpversions.info,"""php"":""^7"
ousamabenyounes/log2test,"""php"":""^5.6||^7"
hostnet/entity-translation-bundle,"""php"":""^7"
Wisembly/clearbit-php,"""php"":""^5.4||^7"
adaoex/email-marketing,"""php"":""^5.5||^7"
bauhausphp/package-container,"""php"":"">=7"
fistlab/php,"""php"":"">=7"
SocialiteProviders/Instagram,"""php"":""^5.6||^7"
invisnik/laravel-steam-inventory,"""php"":"">=7"
kevintweber/gauges,"""php"":""^7"
sonata-project/SonataDatagridBundle,"""php"":""^5.3||^7"
dominionenterprises/tol-api-php,"""php"":""~5.6||~7"
ucsdmath/Filesystem,"""php"":"">=7"
IntraWarez/SAM,"""php"":"">=7"
to-bai/magento2-geo-store-switcher,"""php"":""~5.5.0|~5.6.0|~7"
CookieShop/core-checkout,"""php"":""^5.6||^7"
MinyFramework/Miny-Core,"""php"":"">=7"
WellCommerce/UnitBundle,"""php"":""^7"
slaparra/Training-Elastic-Search-Symfony,"""php"":"">=7"
koriym/Ray.Di,"""php"":"">=7"
avadaneidanut/pdlibrary,"""php"":""^7"
amdiakhate/socialinfluence,"""php"":""7"
morozov/kih,"""php"":""^7"
xerron/phalcon-expressive,"""php"":""^7"
BenGorUser/User,"""php"":""^5.5||^7"
mkorkmaz/social-media-analytics,"""php"":""^7"
PandaPlatform/framework,"""php"":""^7"
elnebuloso/rapid,"""php"":""^7"
yannickl88/webpack-bundle,"""php"":""^5.5|^7"
sebastianbergmann/php-token-stream,"""php"":""^7"
nexendrie/rss,"""php"":"">=7"
robwittman/leaky-bucket-rate-limiter,"""php"":""^5.5||^7"
Thuata/UserBundle,"""php"":""~7"
n2n/n2n,"""php"":"">=7"
frozzare/digster,"""php"":"">=5.4.7"
digiaonline/image-manipulation-service,"""php"":"">=7"
I3lade/Rad,"""php"":""^7"
studionone/shale,"""php"":"">=7"
prooph/snapshot-doctrine-adapter,"""php"":""~5.5|~7"
ucsdmath/Mail,"""php"":"">=7"
SURFnet/Stepup-Gateway,"""php"":""~5.6|~7"
Messier-1001/Messier.Tools.Dia2PHP71,"""php"":"">=7"
tomaj/imap-mail-downloader,"""php"":"">=5.3.7"
torrentpier/torrentpier,"""php"":""^5.6||^7"
bernardosecades/packagist-security-checker,"""php"":""^5.5|^7"
ezimuel/PHP-Secure-Session,"""php"":""^5.6||^7"
lsv/rejseplan-php-api,"""php"":""^5.6|^7"
Lenz007/Productso,"""php"":""~5.5|~7"
leedavis81/drest,"""php"":""~5.4|~7"
schematicon/validator-php,"		""php"":"">=7"
PHP-DI/Symfony2-Bridge,"""php"":""~5.5|~7"
alexpts/php-tools,"""php"":"">7"
OwnedComp/Project_6,"""php"":"">=7"
woohoolabs/worm,"""php"":""^7"
NetInventors/shopware,"""php"":""^5.6.4||^7"
FergusInLondon/phpservermon,"		""php"":"">=5.3.7"
duncan3dc/sql-class,"		""php"":""^5.6|^7"
smarty-gettext/tsmarty2c,"		""php"":""^5.5.9||^7"
Skiftet/php-speakout-api,"""php"":""^7"
duncan3dc/domparser,"""php"":""^5.6|^7"
quetiser/zend,"""php"":""^5.6||^7"
simpletest/simpletest,"""php"":""^5.4||^7"
ARCANEDEV/RouteViewer,"""php"":"">=7"
elcodi/Banner,"""php"":""^5.4|^7"
dominionenterprises/memoize-php,"""php"":""~5.6||~7"
fruux/sabre-xml,"""php"":"">=7"
mako-framework/toolbar,"		""php"":"">=7"
royallthefourth/html-document,"""php"":""^7"
chemix/planette,"""php"":"">=5.3.7"
webowy/zend-auth,"""php"":""^5.5||^7"
wutongwan/laravel-lego,"""php"":"">=7"
ScoLib/laravel-pu-api,"""php"":""~5.6|~7"
scrutinizer-ci/utils,"""php"":""^5.6|^7"
joomla-framework/router,"""php"":""^5.3.10|~7"
sebastianfeldmann/crontab,"""php"":"">=7"
spekkionu/golem-auth,"""php"":""~5.6|~7"
nielsenmg/ezcache,"""php"":"">=7"
s3b4stian/linna-app,"""php"":"">=7"
benjamingb/alabra,"""php"":""^5.5||^7"
exts/Canister,"""php"":""^7"
scento/lingua,"""php"":"">=7"
voryx/ThruwayCLI,"""php"":""~7"
RunOpenCode/doctrine-naming-strategy-bundle,"""php"":"">=7"
cormy/onion,"""php"":"">=7"
reddogs-at/reddogs-test,"""php"":""^7"
josedsilva/curry-demo-project,"""php"":"">=5.3.7"
bitExpert/phing-securitychecker,"""php"":""^7"
deleugpn/laravel-forum,"""php"":"">=7"
xabbuh/PandaBundle,"""php"":""^5.6||^7"
sihades/marvel-catalog,"""php"":"">=7"
martijngastkemper/Sylius,"""php"":""^5.5.9|^7"
jlaso/my-simple-web,"""php"":"">=5.3.7"
Innmind/CrawlerApp,"""php"":""~7"
Mondido/magento2,"""php"":""~5.5.0|~5.6.0|~7"
bushbaby/BsbDoctrineReconnect,"""php"":""^5.5||^7"
NeoBlack/TYPO3InstallToolRelaunch,"		""php"":""^7"
laravelista/kyle,"""php"":"">=7"
GrahamCampbell/PHP-CS-Fixer,"""php"":""^5.6||>=7.0<7"
blar/json,"""php"":""^7"
CIDRAM/CIDRAM,"""php"":"">=7.0.0(thispackageperformssignificantlybetterwithPHP>=7"
igorw/yolo,"""php"":""~7"
ssnepenthe/hermes,"""php"":"">=7"
adamelso/Sylius,"""php"":""^5.5.9|^7"
remotelyliving/doorkeeper,"""php"":"">=7"
ozanakman/laravel-extended-route,"""php"":""^7"
ZF-Commons/zfc-rbac,"""php"":""~5.6||~7"
photodude/input,"""php"":""^5.3.10|~7"
CatLabInteractive/laravel-revisionable,"""php"":"">=7"
ker0x/wit,"""php"":"">=7"
Dunduro/SonataPageBundle,"""php"":""^5.3||^7"
michaelmoussa/noodle,"""php"":""^7"
afroald/laravel-asset-pipeline,"""php"":"">=5.3.7"
alcohol/paste.robbast.nl,"""php"":""^7"
mleko/zend-mail,"""php"":""^7"
ThrusterIO/data-indexer-actions,"""php"":"">=7"
naveenvalecha/DrupalConsole,"""php"":""^5.6||^7"
clear01/DoctrineMigrations,"		""php"":""^7"
PHPDorset/phpdorset.github.io,"""php"":"">=7"
feelinc/laravel-api,"""php"":"">=5.3.7"
rinvex/authy,"""php"":""^7"
makanikki/SymfonySweag,"""php"":""5.6.17"
atomica-net/bluestone,"""php"":""^7"
chrislentz/laravel-api-pagination,"		""php"":"">=7"
DraperStudio/GetCake-PHP-Client,"""php"":""^5.6||^7"
php-xapi/model,"""php"":""^5.3||^7"
robhunt3r/SonataAdminBundle,"""php"":""^5.3||^7"
SocialiteProviders/QQ,"""php"":""^5.6||^7"
simkli/shopware,"""php"":""^5.6.4||^7"
nakashu/Sylius,"""php"":""^5.6|^7"
ylastapis/Sylius,"""php"":""^5.6|^7"
wikimedia/wikimedia-iegreview,"""php"":"">=5.3.7"
mbabker/Sylius,"""php"":""^5.6|^7"
shopware/shopware,"""php"":""^5.6.4||^7"
mamuz/message-bridge,"""php"":""^7"
SplashSync/Php-Core,"""php"":""^5.6|^7"
Symnedi/SymfonyBundlesExtension,"		""php"":""^7"
misticwonder/korps-cms,"""php"":"">=7"
bruli/php-git-hooks,"""php"":""^7"
belgattitude/openstore-akilia,"""php"":"">=5.5||^7"
andrewdevelop/userlog,"""php"":""~5.5|~7"
jorisfritzsche/di,"""php"":""~7"
facile-it/paraunit,"""php"":""^7"
thaonx/dingo-api,"""php"":""^5.5.9||^7"
kadet1090/nucleus,"""php"":"">=7"
deis/example-php,"""php"":""~7"
ycms/krumo,"""php"":"">=5.2.17"
limoncello-php-dist/oauth-server,"""php"":"">=7"
kuria/parser,"""php"":"">=7"
danwaterloo/phplist3,"""php"":"">=5.4.0,<=7"
frozzare/wp-sessions,"""php"":""^5.5.9||^7"
weberjacob/wampa,"""php"":""~5.6.0|~7"
kasobus/edenstest,"""php"":"">=5.3.7"
libreworks/caridea-container,"""php"":"">=7"
zelenin/message-bus,"""php"":"">=7"
pierres/archportal,"""php"":"">=7"
tuupola/base85,"""php"":""^5.5||^7"
kaperys/financial,"""php"":""~7"
Yukaor/natural-memory,"""php"":""7"
jens1o/smashcast-api-php,"""php"":"">=7"
LaravelRUS/GitterBot,"""php"":"">=7"
ancor-dev/yii2-related-kv-storage,"""php"":""^7"
SineMathur/codeigniter-4-twig,"		""php"":"">=7"
netgen/TagsBundle,"""php"":""^5.6|^7"
LnToolbox/VlcHttp,"""php"":""^7"
WyriHaximus/reactphp-event-loop-inspector,"""php"":""^5.4||^7"
SachaMorard/phalcon-start,"""php"":"">=7"
johnvandeweghe/DND-CampaignManager-API,"""php"":""^7"
LupeCode/phpTraderInterface,"""php"":"">=7"
ayanozturk/fridge-api,"""php"":""^5.5||^7"
hauntd/help-center,"""php"":"">=7"
tsufeki/php-lenient-parser,"""php"":"">=7"
phergie/phergie-irc-parser,"""php"":""^7"
GeneaLabs/laravel-weblog,"""php"":"">=7"
mimmi20/apix-cache,"""php"":""^5.3.2|^7"
usemarkup/NeedleBundle,"""php"":"">=7"
bencromwell/php-slacker,"""php"":"">=7"
Firehed/u2f-php,"""php"":"">=7"
samsonasik/zend-mail,"""php"":""^5.5||^7"
EmmetBlue/Emmet-Blue-Plugin,"""php"":""7"
WarriorXK/PHPWebSockets,"""php"":"">=7"
Monetra/monetra_magento2,"		""php"":""~5.5|~7"
cybercog/laravel-ban,"""php"":""^5.6|^7"
prolic/HumusAmqpModule,"""php"":""^7"
kaecyra/chatbot,"""php"":"">=7"
ngmautri/nmt,"""php"":""^5.6||^7"
zetta-code/tss-bootstrap,"""php"":""^5.6||^7"
Webiny/Entity,"""php"":""^7"
php-mq/server,"		""php"":"">=7"
lizards-and-pumpkins/lib-queue-filesystem,"""php"":""^7"
evilfirefox/refuel2,"""php"":""^7"
matej21/planette-doctrine,"""php"":"">=5.3.7"
DeprecatedPackages/DoctrineMigrations,"		""php"":""^7"
bnowak/card-game,"""php"":""~7"
webplates/platform-standard,"""php"":""^7"
RiskioFr/CircuitBreaker,"""php"":"">=7"
Zazalt/Konzola,"""php"":"">=7"
minhd/php-solr-client,"""php"":""~5.5|~7"
thomsch98/php-zipkin,"""php"":""^7"
Wolnosciowiec/wolnosciowiec-wiki,"""php"":"">=7"
nklatt/debugout,"""php"":""^5.3||^7"
predictator/association-rule,"""php"":"">=7"
schmiddi0206/portfolio,"""php"":""^7.0.7"
DraperStudio/Paxum-PHP-Client,"""php"":""^5.6||^7"
crate/crate-pdo,"""php"":""~5.5|~7"
MadCat34/zend-modulemanager,"""php"":""^5.5||^7"
carakas/fork-cms-module-generator,"""php"":""^7"
codeburnerframework/container,"		""php"":"">=7"
GuilleGF/PHP-Tools,"""php"":""^7"
merlindoc/games-exchange,"""php"":""^5.5||^7"
maico-baggio/Ecommerce,"""php"":""^5.5||^7"
brick/brick,"""php"":"">=7"
narekps/ZfbUser,"""php"":""^5.6||^7"
ARCANESOFT/Auth,"""php"":"">=7"
doktorsitesi/cache,"""php"":""~5.5|~7"
systream/repository,"""php"":"">=5.4.0||>=7"
romain-pierre/setup,"""php"":"">=7"
CNCFlora/ckan-php-client-cncflora,"""php"":"">=5.4.17"
trondal/ezpublish5,"""php"":"">=5.3.17"
GrahamDeprecated/Laravel-Database,"""php"":"">=5.4.7"
Imaginaerum/magento2-module-offline-shipping-sample-data-fr,"""php"":""~5.5.0|~5.6.0|~7"
psr7-sessions/storageless,"""php"":""^7"
xmmedia/XMUserAdminBundle,"""php"":""^5.6||^7"
fonsecas72/sockets_io_php,"""php"":""^7"
uafrica/kitkat,"""php"":"">=7"
AndreySukhov/managerProject,"""php"":""~7"
binsoul/common-boxing,"""php"":""^7"
ruslankus/api133,"""php"":""^5.5||^7"
ARCANESOFT/Tracker,"""php"":"">=7"
humantech/zoho-recruit-api,"""php"":""~5.5||>=7.0<7"
Padam87/AccountBundle,"""php"":""~5.6|~7"
davidbwire/simple-mailer,"""php"":""^5.5||^7"
noiselabs/zf-debug-utils,"""php"":""^5.5||^7"
drbyte/laravel-permission,"""php"":"">=7"
mailgun/mailgun-php,"""php"":""^5.5|^7"
whiteCube/lingua,"""php"":""^7"
interactivesolutions/honeycomb-acl,"""php"":"">=7"
devinterx/yii-cms,"		""php"":"">=7"
springimport/magento2-module-catalog-dropdown-sort,"""php"":""~5.6.0|~7"
duncan3dc/fork-helper,"""php"":""^7"
the-tinderbox/ClickhouseClient,"""php"":""~7"
netgen/NetgenOpenWeatherMapBundle,"""php"":""~5.6|~7.0|~7"
GaryJones/plugin-boilerplate,"""php"":""^7"
DZunke/BlackTavern,"""php"":""^7"
thampe/ZurbInkBundle,"""php"":""^5.3.2||^7"
jtraulle/CakeCharts,"""php"":"">=7"
wizaplace/twig-object-dump,"""php"":""^7"
MadCat34/zend-ldap,"""php"":""^5.5||^7"
XavierGuichet/bemoove,"""php"":"">=7"
SocialiteProviders/Eventbrite,"""php"":""^5.6||^7"
Cron/Cron,"""php"":""^5.5|^7"
ConnectHolland/tulip-api-client,"""php"":""^5.5.0||^7"
samsonasik/penny,"""php"":""^5.6|^7"
phpList/phpList,"""php"":"">=7.0.0,<=7"
CoffeeGame/Connect,"""php"":""^7"
Payum/PayumBundle,"""php"":""^5.5.0|^7"
xelbot/feed-reader,"""php"":"">=7"
uecode/api-key-bundle,"""php"":""^5.3|^7"
jobles/core-php,"""php"":"">=7"
PhiPHP/Middleware,"""php"":""^7"
ksmaheshkumar/phan,"""php"":"">=7"
eps90/phpUri,"""php"":"">=7"
nztim/mailer,"""php"":"">=7"
miguelenes/zf2-php7-skeleton-app,"""php"":"">=7"
MadCat34/zend-console,"""php"":""^5.5||^7"
MarkusBansky/afgor-cms,"""php"":"">=5.2.17"
vakata/random,"""php"":"">=7"
njuko/test-technique-njuko,"""php"":""^5.6||^7"
softius/jenkins-job-monitor,"""php"":""~5.6|~7"
jhmilan/mandrill-webhooks-laravel,"""php"":""~5.5|~7"
php-http/vcr-plugin,"""php"":""^5.6|^7"
OwlyCode/StreamingBird,"""php"":""~5.6|~7"
HaroldBecker1/zend-web-project,"""php"":""^5.6||^7"
clippings/date-utils,"""php"":""^7"
n3vrax/dk-frontend,"""php"":""^5.5||^7"
tzurbaev/laravel-forge-api,"""php"":"">=7"
diaafares/laravel-instantclick,"""php"":""^5.5.0|^7"
chadicus/slim-oauth2-middleware,"""php"":""^5.6||^7"
damour/doctrine2,"""php"":""^5.6||^7"
Piffek/Forum-Laravel,"		""php"":"">=7"
BrandNewCongress/website,"""php"":"">=7"
Wisembly/Totem,"""php"":""^5.4||^7"
afrittella/back-project-categories,"""php"":""~5.6|~7"
joelpelaez/goodparty,"		""php"":""^5.6||^7"
alexpts/php-simple-middlewares,"""php"":"">7"
joselfonseca/zend-expressive-oauth2-middleware,"""php"":""^5.6||^7"
joaosalless/laravel-backup,"""php"":""^5.5|^7"
puli/composer-plugin,"""php"":""^5.3.9|^7"
digitalkaoz/php-ipfs,"""php"":""^7"
DavidLambauer/Magento2-WidgetImageUpload,"""php"":""~5.5.0|~5.6.0|~7"
solocommand/mongodb,"""php"":"">=7"
researchgate/phpnsc,"""php"":""^7"
juliopontes/mautic,"""php"":"">=5.3.7"
juliangut/doctrine-repositories,"""php"":""^7"
TheOrchid/Platform,"""php"":"">=7"
itsliamjones/sms,"""php"":""^5.6||^7"
francoism90/conv,"""php"":""^5.3.9||^7"
MattivdWeem/Layer,"""php"":"">=7"
mmelnyk/elefant,"		""php"":"">=5.3.7"
AxorB/elefant,"		""php"":"">=5.3.7"
svetnicka/test-jacraft3,"""php"":"">=7"
JLopezDev/jose-lopez.info,"""php"":"">=7"
vainyl/core,"""php"":"">=7"
pr-of-it/running-core,"""php"":"">=7"
webfactory/symfony,"""php"":""^7"
osa-inc/osa,"""php"":"">=7"
Innmind/neo4j-onm,"""php"":""~7"
nos3/aimeos-core,"		""php"":""^5.3.3||^7"
wandersonwhcr/zend-romans,"""php"":""^7"
kleijnweb/jwt-bundle,"""php"":""^7"
ozanakman/laravel-repository-generator,"""php"":""^7"
WyriHaximus/TwigView,"""php"":""^7"
bpolaszek/bentools-pusher,"""php"":"">=7"
Buri/nette-autoload-services,"""php"":""^7"
loganhenson/tlint,"""php"":"">=7"
kreait/firebase-php,"""php"":""^7"
Icybee/patron-render-support,"		""php"":""^5.5|^7"
lovenunu/PHPHashMap,"""php"":""^7"
santiagosemhan/pardsrl_api,"""php"":""^5.6||^7"
PartBerlin/AttributeUnits,"""php"":""~5.6.0|~7"
SocialiteProviders/37Signals,"""php"":""^5.6||^7"
tooleks/laravel-presenter,"""php"":""^7"
sntinel/queue-interop,"""php"":"">=7"
lsxiao/jwt-auth,"""php"":""^5.6||^7"
dwightwatson/neontsunami,"""php"":"">=7"
Webiny/Router,"""php"":""^7"
polivera/loader,"""php"":"">=7"
FabioBatSilva/annotations,"""php"":"">=7"
karakaram/cashbook,"""php"":""~7"
chadicus/util-exceptions-php,"""php"":""^7"
git-pull-request/php-git,"""php"":"">=7"
WellCommerce/SmugglerBundle,"""php"":""^5.6|^7"
webmasterlv/php-sandbox,"		""php"":""^5.0|^7"
stargate-navrat-bohu/snb,"""php"":""^5.6||^7"
VasekPurchart/Phing-Symfony-Command-Task,"		""php"":""~7"
nexylan/PHPAV,"""php"":""^5.3||^7"
mro95/FormBuilder,"""php"":""^7"
sndsgd/sndsgd-fs,"""php"":"">=7"
ekkinox/slim_adr,"		""php"":"">=7"
tdmalone/slackemon,"""php"":"">=7"
effigycards/effigy.cards,"""php"":"">=7"
PHPMessageBus/messagebus,"""php"":"">=7"
acacha-scool/enrollment,"""php"":""~5.6|~7"
netgen/NetgenInformationCollectionBundle,"""php"":""~5.6|~7.0|~7"
ste93cry/sentry-php,"""php"":""^5.6|^7"
LawnGnome/mirror-monitor,"""php"":"">=7"
viasocket/socket-php,"""php"":""^5.3.3||^7"
markwatkinson/luminous,"""php"":""^5.3||^7"
podphp/ini,"""php"":""^5.5||^7"
tonygustafsson/sarabot,"		""php"":"">=5.3.7"
nexendrie/menu,"""php"":"">=7"
moderndeveloperllc/monolog,"""php"":""^7"
he8us/FeedbackBundle,"""php"":"">=7"
ixudra/generators,"""php"":"">=7"
Dhii/validation-abstract,"""php"":""^5.3|^7"
amphp/stomp,"""php"":"">=7"
vube/vagrant-catalog,"	""php"":"">=5.3.7"
Ocramius/PackageVersions,"""php"":""~7"
zendframework/zend-modulemanager,"""php"":""^5.6||^7"
mklkj/egzaminer,"""php"":"">=7"
wp-xu/xu,"""php"":""^5.5.9||^7"
nubs/which-cli,"""php"":""~5.6||~7"
DDDominio/event-sourcing,"""php"":""^5.6||^7"
MadCat34/zend-authentication,"""php"":""^5.5||^7"
Saeven/zf3-circlical-autowire,"""php"":""^7"
mingomax/totalvoiceapi,"""php"":"">=7"
emmanix2002/database-adapter,"""php"":""~7"
venveo/craft-boilerplate,"""php"":""^7"
objectunit/core,"""php"":"">=7"
strebl/pi.strebl.ch,"""php"":""^7"
